image,image_height,image_width,seed,noise_family,noise_level,achieved_snr_db,actual_impulse_density,normalization,method,method_label,hog_cosine_similarity,hog_relative_error,common_reference_cosine,common_reference_relative_error,clean_fidelity_cosine,clean_fidelity_relative_error
Images/cameraman.png,256,256,29,gaussian,10.0,10.004446662820687,,L2,B_taylor_standard,B: Taylor + Standard HOG,0.8487169665676497,0.5500600575070934,0.8487169665676497,0.5500600575070934,1.0,0.0
Images/cameraman.png,256,256,29,gaussian,10.0,10.004446662820687,,L2,C_taylor_robust,C: Taylor + Robust HOG,0.8509964924361637,0.5459001878802385,0.8491840563055256,0.5492102396978368,0.9962253746774977,0.08688642382446306
Images/cameraman.png,256,256,29,gaussian,10.0,10.004446662820687,,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.8717240345953592,0.5065095564967279,0.8339317649020521,0.5763128232272018,1.0,0.0
Images/cameraman.png,256,256,29,gaussian,10.0,10.004446662820687,,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.8743923623219733,0.5012138020522261,0.8743923623219733,0.5012138020522261,1.0,0.0
Images/cameraman.png,256,256,29,gaussian,10.0,10.004446662820687,,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.8779846056722864,0.4939947253426113,0.8739635826070801,0.5020685558744293,0.9972562393500204,0.07407780571787276
Images/cameraman.png,256,256,29,gaussian,20.0,20.004446662820683,,L2,A_sobel_standard,A: Sobel + Standard HOG,0.9155547933338113,0.41096278825750004,0.8652072535641978,0.5192162293992846,1.0,0.0
Images/cameraman.png,256,256,29,gaussian,20.0,20.004446662820683,,L2,B_taylor_standard,B: Taylor + Standard HOG,0.9090130428646654,0.42658400611212843,0.9090130428646654,0.42658400611212843,1.0,0.0
Images/cameraman.png,256,256,29,gaussian,20.0,20.004446662820683,,L2,C_taylor_robust,C: Taylor + Robust HOG,0.9088524583420092,0.4269602830662186,0.9074093530578671,0.43032696160509065,0.9962253746774977,0.08688642382446306
Images/cameraman.png,256,256,29,gaussian,20.0,20.004446662820683,,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.9335022684038053,0.36468543046780283,0.8921827061971593,0.4643647140047402,1.0,0.0
Images/cameraman.png,256,256,29,gaussian,20.0,20.004446662820683,,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.9286993710991983,0.37762581718473076,0.9286993710991983,0.37762581718473076,1.0,0.0
Images/cameraman.png,256,256,29,gaussian,20.0,20.004446662820683,,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.9296146362076094,0.37519425313762617,0.927475385443465,0.38085329080408264,0.9972562393500204,0.07407780571787276
Images/cameraman.png,256,256,29,gaussian,30.0,30.004446662820683,,L2,A_sobel_standard,A: Sobel + Standard HOG,0.9590331457528688,0.28624064787214104,0.9060507104531884,0.4334726970567195,1.0,0.0
Images/cameraman.png,256,256,29,gaussian,30.0,30.004446662820683,,L2,B_taylor_standard,B: Taylor + Standard HOG,0.9598798102796176,0.28326732857985176,0.9598798102796176,0.28326732857985176,1.0,0.0
Images/cameraman.png,256,256,29,gaussian,30.0,30.004446662820683,,L2,C_taylor_robust,C: Taylor + Robust HOG,0.9584633578725724,0.28822436443655525,0.956333881395,0.29552028223118615,0.9962253746774977,0.08688642382446306
Images/cameraman.png,256,256,29,gaussian,30.0,30.004446662820683,,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.9690025639762551,0.24898769457128905,0.9248214111746268,0.38775917481498734,1.0,0.0
Images/cameraman.png,256,256,29,gaussian,30.0,30.004446662820683,,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.9685509626578152,0.2507948856831164,0.9685509626578152,0.2507948856831164,1.0,0.0
Images/cameraman.png,256,256,29,gaussian,30.0,30.004446662820683,,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.9681845758906289,0.25225155741675703,0.9662495441439837,0.2598093757213066,0.9972562393500204,0.07407780571787276
Images/cameraman.png,256,256,47,saltpepper,1.0,,0.0099945068359375,L2,A_sobel_standard,A: Sobel + Standard HOG,0.8655205136513071,0.5186125458349301,0.8113086016468852,0.6143149002801719,1.0,0.0
Images/cameraman.png,256,256,47,saltpepper,1.0,,0.0099945068359375,L2,B_taylor_standard,B: Taylor + Standard HOG,0.9740633946541617,0.22775691140265453,0.9740633946541617,0.22775691140265453,1.0,0.0
Images/cameraman.png,256,256,47,saltpepper,1.0,,0.0099945068359375,L2,C_taylor_robust,C: Taylor + Robust HOG,0.9960143048376922,0.0892826429078752,0.9930903544227431,0.11755548117597131,0.9962253746774977,0.08688642382446306
Images/cameraman.png,256,256,47,saltpepper,1.0,,0.0099945068359375,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.8986888983642713,0.45013576093458335,0.854187023350183,0.5400240303017521,1.0,0.0
Images/cameraman.png,256,256,47,saltpepper,1.0,,0.0099945068359375,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.9838435243593099,0.17975803537380855,0.9838435243593099,0.17975803537380855,1.0,0.0
Images/cameraman.png,256,256,47,saltpepper,1.0,,0.0099945068359375,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.9961113856944075,0.08818859683201939,0.9936923353738086,0.11231798276520456,0.9972562393500204,0.07407780571787276
Images/cameraman.png,256,256,47,saltpepper,5.0,,0.0500030517578125,L2,A_sobel_standard,A: Sobel + Standard HOG,0.8053148459473264,0.6239954391703117,0.7561960272681953,0.6982892992618602,1.0,0.0
Images/cameraman.png,256,256,47,saltpepper,5.0,,0.0500030517578125,L2,B_taylor_standard,B: Taylor + Standard HOG,0.871687375518809,0.5065819271967633,0.871687375518809,0.5065819271967633,1.0,0.0
Images/cameraman.png,256,256,47,saltpepper,5.0,,0.0500030517578125,L2,C_taylor_robust,C: Taylor + Robust HOG,0.9498060701021676,0.31684043270338164,0.9491450466194836,0.318919906498534,0.9962253746774977,0.08688642382446306
Images/cameraman.png,256,256,47,saltpepper,5.0,,0.0500030517578125,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.8305928310866584,0.5820776046538031,0.7902987620318096,0.6476129059524302,1.0,0.0
Images/cameraman.png,256,256,47,saltpepper,5.0,,0.0500030517578125,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.9074381459130804,0.43026004715399646,0.9074381459130804,0.43026004715399646,1.0,0.0
Images/cameraman.png,256,256,47,saltpepper,5.0,,0.0500030517578125,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.9609851794011165,0.2793378620931709,0.959629353952503,0.284150122463959,0.9972562393500204,0.07407780571787276
Images/cameraman.png,256,256,47,saltpepper,10.0,,0.100006103515625,L2,A_sobel_standard,A: Sobel + Standard HOG,0.7722651904096691,0.674884893282303,0.7242747306452249,0.7425971577575304,1.0,0.0
Images/cameraman.png,256,256,47,saltpepper,10.0,,0.100006103515625,L2,B_taylor_standard,B: Taylor + Standard HOG,0.8179173500369695,0.6034611005906417,0.8179173500369695,0.6034611005906417,1.0,0.0
Images/cameraman.png,256,256,47,saltpepper,10.0,,0.100006103515625,L2,C_taylor_robust,C: Taylor + Robust HOG,0.8659738203421601,0.5177377321730435,0.8644708488021294,0.5206325982838054,0.9962253746774977,0.08688642382446306
Images/cameraman.png,256,256,47,saltpepper,10.0,,0.100006103515625,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.8064011725144765,0.6222520831556712,0.7674437835173361,0.68199151973782,1.0,0.0
Images/cameraman.png,256,256,47,saltpepper,10.0,,0.100006103515625,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.8547694217118392,0.5389444837714366,0.8547694217118392,0.5389444837714366,1.0,0.0
Images/cameraman.png,256,256,47,saltpepper,10.0,,0.100006103515625,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.8935026949481399,0.46151339104097033,0.89055832634256,0.46784970591218294,0.9972562393500204,0.07407780571787276
Images/cameraman.png,256,256,47,gaussian,10.0,10.029352605514173,,L2,A_sobel_standard,A: Sobel + Standard HOG,0.8424818308006135,0.5612809799011327,0.7980708201035165,0.6354985128172808,1.0,0.0
Images/cameraman.png,256,256,47,gaussian,10.0,10.029352605514173,,L2,B_taylor_standard,B: Taylor + Standard HOG,0.84440202545834,0.557849396417462,0.84440202545834,0.557849396417462,1.0,0.0
Images/cameraman.png,256,256,47,gaussian,10.0,10.029352605514173,,L2,C_taylor_robust,C: Taylor + Robust HOG,0.8466726562090446,0.5537641082463887,0.8440436570762312,0.5584914375776445,0.9962253746774977,0.08688642382446306
Images/cameraman.png,256,256,47,gaussian,10.0,10.029352605514173,,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.8697518043113327,0.5103884710598384,0.8309444157306553,0.5814732741573816,1.0,0.0
Images/cameraman.png,256,256,47,gaussian,10.0,10.029352605514173,,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.8724085555932584,0.5051563013812854,0.8724085555932584,0.5051563013812854,1.0,0.0
Images/cameraman.png,256,256,47,gaussian,10.0,10.029352605514173,,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.8759795316317913,0.49803708370707894,0.8715646749548915,0.5068240820071593,0.9972562393500204,0.07407780571787276
Images/cameraman.png,256,256,47,gaussian,20.0,20.029352605514173,,L2,A_sobel_standard,A: Sobel + Standard HOG,0.9120937214849943,0.4193000799308437,0.8626536039685826,0.5241114309599061,1.0,0.0
Images/cameraman.png,256,256,47,gaussian,20.0,20.029352605514173,,L2,B_taylor_standard,B: Taylor + Standard HOG,0.9084786057618353,0.42783500146240105,0.9084786057618353,0.42783500146240105,1.0,0.0
Images/cameraman.png,256,256,47,gaussian,20.0,20.029352605514173,,L2,C_taylor_robust,C: Taylor + Robust HOG,0.9092254753436667,0.42608573000356437,0.9072734528268556,0.43064265272531,0.9962253746774977,0.08688642382446306
Images/cameraman.png,256,256,47,gaussian,20.0,20.029352605514173,,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.9304768592246635,0.37288910087838656,0.8885427924354065,0.47213813141539085,1.0,0.0
Images/cameraman.png,256,256,47,gaussian,20.0,20.029352605514173,,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.9291634780100034,0.37639479802835896,0.9291634780100034,0.37639479802835896,1.0,0.0
Images/cameraman.png,256,256,47,gaussian,20.0,20.029352605514173,,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.9300002348695954,0.374165110965124,0.9275747616869662,0.38059227084811165,0.9972562393500204,0.07407780571787276
Images/cameraman.png,256,256,47,gaussian,30.0,30.029352605514173,,L2,A_sobel_standard,A: Sobel + Standard HOG,0.9584410788224208,0.28830165166914845,0.9084834907344281,0.4278235834209554,1.0,0.0
Images/cameraman.png,256,256,47,gaussian,30.0,30.029352605514173,,L2,B_taylor_standard,B: Taylor + Standard HOG,0.9622326442351379,0.2748357901178896,0.9622326442351379,0.2748357901178896,1.0,0.0
Images/cameraman.png,256,256,47,gaussian,30.0,30.029352605514173,,L2,C_taylor_robust,C: Taylor + Robust HOG,0.9614189357323267,0.2777807202369289,0.9593620335693185,0.28508934189366514,0.9962253746774977,0.08688642382446306
Images/cameraman.png,256,256,47,gaussian,30.0,30.029352605514173,,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.9672714422390155,0.2558458823637093,0.92475777992986,0.3879232400138166,1.0,0.0
Images/cameraman.png,256,256,47,gaussian,30.0,30.029352605514173,,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.9700964264965029,0.24455499791951596,0.9700964264965029,0.24455499791951596,1.0,0.0
Images/cameraman.png,256,256,47,gaussian,30.0,30.029352605514173,,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.9697338778679925,0.24603301458225077,0.9678228637785259,0.2536814389023726,0.9972562393500204,0.07407780571787276
Images/lena.png,256,256,11,saltpepper,1.0,,0.0099945068359375,L2,A_sobel_standard,A: Sobel + Standard HOG,0.9454202843169668,0.33039284399948293,0.8932212691267288,0.4621227777837213,1.0,0.0
Images/lena.png,256,256,11,saltpepper,1.0,,0.0099945068359375,L2,B_taylor_standard,B: Taylor + Standard HOG,0.9950226847863307,0.09977289425158704,0.9950226847863307,0.09977289425158704,1.0,0.0
Images/lena.png,256,256,11,saltpepper,1.0,,0.0099945068359375,L2,C_taylor_robust,C: Taylor + Robust HOG,0.9974355541783547,0.0716162805742552,0.9935681668881241,0.11341810359793475,0.9954550933547663,0.09534051232538887
Images/lena.png,256,256,11,saltpepper,1.0,,0.0099945068359375,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.9425665025288698,0.33892033716650594,0.8943344758935842,0.45970756815545316,1.0,0.0
Images/lena.png,256,256,11,saltpepper,1.0,,0.0099945068359375,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.9942370172928388,0.10735904905672224,0.9942370172928388,0.10735904905672224,1.0,0.0
Images/lena.png,256,256,11,saltpepper,1.0,,0.0099945068359375,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.997269094155861,0.07390407085056548,0.9948112224849349,0.1018702853151481,0.9969276929885422,0.07838758844958998
Images/lena.png,256,256,11,saltpepper,5.0,,0.0500030517578125,L2,A_sobel_standard,A: Sobel + Standard HOG,0.8348348637472053,0.5747436580820966,0.7886156948578581,0.6502065904651262,1.0,0.0
Images/lena.png,256,256,11,saltpepper,5.0,,0.0500030517578125,L2,B_taylor_standard,B: Taylor + Standard HOG,0.9479192569142512,0.32274058649556014,0.9479192569142512,0.32274058649556014,1.0,0.0
Images/lena.png,256,256,11,saltpepper,5.0,,0.0500030517578125,L2,C_taylor_robust,C: Taylor + Robust HOG,0.97958414653137,0.2020685698896775,0.9770147221318979,0.21440745261348662,0.9954550933547663,0.09534051232538887
Images/lena.png,256,256,11,saltpepper,5.0,,0.0500030517578125,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.8402718944620505,0.565204574554505,0.7984109345604624,0.6349630941313426,1.0,0.0
Images/lena.png,256,256,11,saltpepper,5.0,,0.0500030517578125,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.9418255597329729,0.34109951705836333,0.9418255597329729,0.34109951705836333,1.0,0.0
Images/lena.png,256,256,11,saltpepper,5.0,,0.0500030517578125,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.9758665519937859,0.21969728267125815,0.9740607953587348,0.22776832370529013,0.9969276929885422,0.07838758844958998
Images/lena.png,256,256,11,saltpepper,10.0,,0.100006103515625,L2,A_sobel_standard,A: Sobel + Standard HOG,0.7505538545875917,0.7063230782190377,0.7066958242801901,0.7659036175914179,1.0,0.0
Images/lena.png,256,256,11,saltpepper,10.0,,0.100006103515625,L2,B_taylor_standard,B: Taylor + Standard HOG,0.876709629299364,0.49656896943050394,0.876709629299364,0.49656896943050394,1.0,0.0
Images/lena.png,256,256,11,saltpepper,10.0,,0.100006103515625,L2,C_taylor_robust,C: Taylor + Robust HOG,0.9184240833833655,0.40392057787796487,0.9166285793852854,0.4083415742113819,0.9954550933547663,0.09534051232538887
Images/lena.png,256,256,11,saltpepper,10.0,,0.100006103515625,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.7866143142603185,0.6532774077793925,0.7451164907878741,0.7139797045226188,1.0,0.0
Images/lena.png,256,256,11,saltpepper,10.0,,0.100006103515625,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.8715618649792449,0.5068296262612686,0.8715618649792449,0.5068296262612686,1.0,0.0
Images/lena.png,256,256,11,saltpepper,10.0,,0.100006103515625,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.9122654619063472,0.41889029135845285,0.9098320247902123,0.42465980552393745,0.9969276929885422,0.07838758844958998
Images/lena.png,256,256,11,gaussian,10.0,9.994355435375216,,L2,A_sobel_standard,A: Sobel + Standard HOG,0.8316643958781367,0.5802337531062179,0.7850900813642494,0.6556064652453497,1.0,0.0
Images/lena.png,256,256,11,gaussian,10.0,9.994355435375216,,L2,B_taylor_standard,B: Taylor + Standard HOG,0.8748967006109557,0.5002065561126613,0.8748967006109557,0.5002065561126613,1.0,0.0
Images/lena.png,256,256,11,gaussian,10.0,9.994355435375216,,L2,C_taylor_robust,C: Taylor + Robust HOG,0.8750656956477545,0.4998685914362806,0.8733339315013889,0.5033211072438966,0.9954550933547663,0.09534051232538887
Images/lena.png,256,256,11,gaussian,10.0,9.994355435375216,,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.8435718112146922,0.5593356573592821,0.801082718194407,0.6307412810677729,1.0,0.0
Images/lena.png,256,256,11,gaussian,10.0,9.994355435375216,,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.8747059321693771,0.5005877901779687,0.8747059321693771,0.5005877901779687,1.0,0.0
Images/lena.png,256,256,11,gaussian,10.0,9.994355435375216,,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.8765463970171503,0.4968975809749403,0.8738357051217897,0.5023231925472524,0.9969276929885422,0.07838758844958998
Images/lena.png,256,256,11,gaussian,20.0,19.994355435375216,,L2,A_sobel_standard,A: Sobel + Standard HOG,0.9542957469700126,0.3023383966021757,0.8976669723612222,0.4524003263455448,1.0,0.0
Images/lena.png,256,256,11,gaussian,20.0,19.994355435375216,,L2,B_taylor_standard,B: Taylor + Standard HOG,0.9655973984670554,0.2623074590359368,0.9655973984670554,0.2623074590359368,1.0,0.0
Images/lena.png,256,256,11,gaussian,20.0,19.994355435375216,,L2,C_taylor_robust,C: Taylor + Robust HOG,0.9643443410090697,0.2670417907029919,0.9623708288623318,0.27433253958532855,0.9954550933547663,0.09534051232538887
Images/lena.png,256,256,11,gaussian,20.0,19.994355435375216,,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.9506694507933926,0.3141036427931379,0.9004907693477296,0.44611485215282315,1.0,0.0
Images/lena.png,256,256,11,gaussian,20.0,19.994355435375216,,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.9635686642900558,0.2699308641506485,0.9635686642900558,0.2699308641506485,1.0,0.0
Images/lena.png,256,256,11,gaussian,20.0,19.994355435375216,,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.9627634202256837,0.2728977089494042,0.9611194927472383,0.2788566199808043,0.9969276929885422,0.07838758844958998
Images/lena.png,256,256,11,gaussian,30.0,29.994355435375212,,L2,A_sobel_standard,A: Sobel + Standard HOG,0.9903504608609889,0.13892112250490293,0.9368603847601596,0.3553578906956772,1.0,0.0
Images/lena.png,256,256,11,gaussian,30.0,29.994355435375212,,L2,B_taylor_standard,B: Taylor + Standard HOG,0.9934975257084255,0.11403924141780714,0.9934975257084255,0.11403924141780714,1.0,0.0
Images/lena.png,256,256,11,gaussian,30.0,29.994355435375212,,L2,C_taylor_robust,C: Taylor + Robust HOG,0.9926707690831519,0.12107213483579132,0.9891757403080365,0.1471343582713677,0.9954550933547663,0.09534051232538887
Images/lena.png,256,256,11,gaussian,30.0,29.994355435375212,,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.989515426592771,0.14480727472941574,0.9402389562887981,0.3457196659488574,1.0,0.0
Images/lena.png,256,256,11,gaussian,30.0,29.994355435375212,,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.9922902334129512,0.12417541292120415,0.9922902334129512,0.12417541292120415,1.0,0.0
Images/lena.png,256,256,11,gaussian,30.0,29.994355435375212,,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.9916309887261675,0.12937550984524246,0.989459616958264,0.14519216949832142,0.9969276929885422,0.07838758844958998
Images/lena.png,256,256,29,saltpepper,1.0,,0.0099945068359375,L2,A_sobel_standard,A: Sobel + Standard HOG,0.9433811410123586,0.33650812467945385,0.8922486253853751,0.46422273665693103,1.0,0.0
Images/lena.png,256,256,29,saltpepper,1.0,,0.0099945068359375,L2,B_taylor_standard,B: Taylor + Standard HOG,0.99553754992871,0.09447168963546793,0.99553754992871,0.09447168963546793,1.0,0.0
Images/lena.png,256,256,29,saltpepper,1.0,,0.0099945068359375,L2,C_taylor_robust,C: Taylor + Robust HOG,0.9974048163046534,0.07204420442126643,0.9934914265472301,0.11409271188616701,0.9954550933547663,0.09534051232538887
Images/lena.png,256,256,29,saltpepper,1.0,,0.0099945068359375,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.9421033405315646,0.3402841738010876,0.8956615272429304,0.45681171780095847,1.0,0.0
Images/lena.png,256,256,29,saltpepper,1.0,,0.0099945068359375,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.99456252588208,0.10428301988279268,0.99456252588208,0.10428301988279268,1.0,0.0
Images/lena.png,256,256,29,saltpepper,1.0,,0.0099945068359375,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.9971619026969756,0.0753405243282598,0.9945089879670286,0.10479515287458199,0.9969276929885422,0.07838758844958998
Images/lena.png,256,256,29,saltpepper,5.0,,0.0500030517578125,L2,A_sobel_standard,A: Sobel + Standard HOG,0.8283887482736737,0.5858519467004042,0.7811812522809616,0.6615417563828284,1.0,0.0
Images/lena.png,256,256,29,saltpepper,5.0,,0.0500030517578125,L2,B_taylor_standard,B: Taylor + Standard HOG,0.9486736340422293,0.32039465026048924,0.9486736340422293,0.32039465026048924,1.0,0.0
Images/lena.png,256,256,29,saltpepper,5.0,,0.0500030517578125,L2,C_taylor_robust,C: Taylor + Robust HOG,0.979375116402232,0.20310038699011898,0.9771163143501955,0.21393310005608956,0.9954550933547663,0.09534051232538887
Images/lena.png,256,256,29,saltpepper,5.0,,0.0500030517578125,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.837358750548363,0.5703354266788114,0.7935708796789785,0.6425404583933005,1.0,0.0
Images/lena.png,256,256,29,saltpepper,5.0,,0.0500030517578125,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.9423280099896179,0.3396232913451244,0.9423280099896179,0.3396232913451244,1.0,0.0
Images/lena.png,256,256,29,saltpepper,5.0,,0.0500030517578125,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.9756737594939426,0.22057307408840635,0.9738851241274993,0.2285382938283594,0.9969276929885422,0.07838758844958998
Images/lena.png,256,256,29,saltpepper,10.0,,0.100006103515625,L2,A_sobel_standard,A: Sobel + Standard HOG,0.7463879409582401,0.7121966849708867,0.7050893570242558,0.7679982330393016,1.0,0.0
Images/lena.png,256,256,29,saltpepper,10.0,,0.100006103515625,L2,B_taylor_standard,B: Taylor + Standard HOG,0.8781912768165407,0.4935761809152857,0.8781912768165407,0.4935761809152857,1.0,0.0
Images/lena.png,256,256,29,saltpepper,10.0,,0.100006103515625,L2,C_taylor_robust,C: Taylor + Robust HOG,0.9269186226928781,0.3823123783167947,0.9243500037404676,0.3889729971592694,0.9954550933547663,0.09534051232538887
Images/lena.png,256,256,29,saltpepper,10.0,,0.100006103515625,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.7834600103696497,0.6580881242637899,0.7441050140340942,0.7153949762041899,1.0,0.0
Images/lena.png,256,256,29,saltpepper,10.0,,0.100006103515625,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.8723716897005551,0.5052292752933879,0.8723716897005551,0.5052292752933879,1.0,0.0
Images/lena.png,256,256,29,saltpepper,10.0,,0.100006103515625,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.9190658986716089,0.4023284760778349,0.9165641458894949,0.4084993368761699,0.9969276929885422,0.07838758844958998
Images/lena.png,256,256,29,gaussian,10.0,10.004446662820687,,L2,A_sobel_standard,A: Sobel + Standard HOG,0.8368221370451936,0.5712755253899939,0.7888034145069946,0.6499178186401813,1.0,0.0
Images/lena.png,256,256,29,gaussian,10.0,10.004446662820687,,L2,B_taylor_standard,B: Taylor + Standard HOG,0.8739908030922565,0.5020143362648996,0.8739908030922565,0.5020143362648996,1.0,0.0
Images/lena.png,256,256,29,gaussian,10.0,10.004446662820687,,L2,C_taylor_robust,C: Taylor + Robust HOG,0.8733062800928555,0.5033760421536657,0.8715953127390947,0.5067636278599821,0.9954550933547663,0.09534051232538887
Images/lena.png,256,256,29,gaussian,10.0,10.004446662820687,,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.8473892809387422,0.5524684951602336,0.8043369102107223,0.6255606921870343,1.0,0.0
Images/lena.png,256,256,29,gaussian,10.0,10.004446662820687,,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.8729259113893465,0.5041311111564317,0.8729259113893465,0.5041311111564317,1.0,0.0
Images/lena.png,256,256,29,gaussian,10.0,10.004446662820687,,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.8740226716687369,0.5019508508570275,0.8714612484605005,0.5070281087809363,0.9969276929885422,0.07838758844958998
Images/lena.png,256,256,29,gaussian,20.0,20.00444666282069,,L2,A_sobel_standard,A: Sobel + Standard HOG,0.9560011463621374,0.29664407507267926,0.9009922561017583,0.44498931200252867,1.0,0.0
Images/lena.png,256,256,29,gaussian,20.0,20.00444666282069,,L2,B_taylor_standard,B: Taylor + Standard HOG,0.9653328995772865,0.2633138827434431,0.9653328995772865,0.2633138827434431,1.0,0.0
Images/lena.png,256,256,29,gaussian,20.0,20.00444666282069,,L2,C_taylor_robust,C: Taylor + Robust HOG,0.9634538891833669,0.27035573164493115,0.9614155179185397,0.2777930239637421,0.9954550933547663,0.09534051232538887
Images/lena.png,256,256,29,gaussian,20.0,20.00444666282069,,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.9520522912731819,0.3096698523527617,0.9031038860377414,0.44021838663436674,1.0,0.0
Images/lena.png,256,256,29,gaussian,20.0,20.00444666282069,,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.9630758313173073,0.2717505057338546,0.9630758313173073,0.2717505057338546,1.0,0.0
Images/lena.png,256,256,29,gaussian,20.0,20.00444666282069,,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.9621501407118699,0.275135818419658,0.9605923185863426,0.28074073952475326,0.9969276929885422,0.07838758844958998
Images/lena.png,256,256,29,gaussian,30.0,30.004446662820683,,L2,A_sobel_standard,A: Sobel + Standard HOG,0.9905857595804577,0.13721691163659325,0.9377124087591063,0.3529520965822243,1.0,0.0
Images/lena.png,256,256,29,gaussian,30.0,30.004446662820683,,L2,B_taylor_standard,B: Taylor + Standard HOG,0.993670050364654,0.1125162178118889,0.993670050364654,0.1125162178118889,1.0,0.0
Images/lena.png,256,256,29,gaussian,30.0,30.004446662820683,,L2,C_taylor_robust,C: Taylor + Robust HOG,0.9928021784264051,0.11998184507328565,0.9894172745609303,0.14548350723755274,0.9954550933547663,0.09534051232538887
Images/lena.png,256,256,29,gaussian,30.0,30.004446662820683,,L2-Hys,A_sobel_standard,A: Sobel + Standard HOG,0.9894677374010051,0.14513622979146518,0.9406701859363185,0.34447006855266493,1.0,0.0
Images/lena.png,256,256,29,gaussian,30.0,30.004446662820683,,L2-Hys,B_taylor_standard,B: Taylor + Standard HOG,0.992569059828018,0.12190931196592253,0.992569059828018,0.12190931196592253,1.0,0.0
Images/lena.png,256,256,29,gaussian,30.0,30.004446662820683,,L2-Hys,C_taylor_robust,C: Taylor + Robust HOG,0.991806286747572,0.1280133840850259,0.9895686322566547,0.14443938343415433,0.9969276929885422,0.07838758844958998
Images/lena.png,256,256,47,saltpepper,1.0,,0.0099945068359375,L2,A_sobel_standard,A: Sobel + Standard HOG,0.9463838080107336,0.3274635612988605,0.8929381144729179,0.46273509814381353,1.0,0.0
Images/lena.png,256,256,47,saltpepper,1.0,,0.0099945068359375,L2,B_taylor_standard,B: Taylor + Standard HOG,0.9952866617769267,0.09709107294775594,0.9952866617769267,0.09709107294775594,1.0,0.0
